"station_id","LocID","yyyy","mm","dd","doy","nObs","Tavg","Tmin","Tmax","TDavg","RHavg","RainTot","SRtot","WSavg"
"30004","375","2015","6","15","166",NULL,"26.5","19.75","34.61","20.1","72.3","0","23.94","0.77"
"30004","375","2015","6","16","167",NULL,"27.39","20.47","34.74","20.28","69.71","0","24.93","0.92"
"30004","375","2015","6","17","168",NULL,"27.79","21.32","35.08","21.36","71.6","0","22.33","0.74"
"30004","375","2015","6","18","169",NULL,"25.66","21.39","33.24","22.39","84","1.778","15.33","0.68"
"30004","375","2015","6","19","170",NULL,"26.59","20.21","33.57","20.67","73.4","0","22.69","0.92"
"30004","375","2015","6","20","171",NULL,"26.59","23.04","31.4","21.4","74.1","0.762","17.65","1.17"
"30004","375","2015","6","21","172",NULL,"27.16","21.26","33.82","21.67","74.5","0","21.72","1.06"
"30004","375","2015","6","22","173",NULL,"27.39","21.13","34.55","20.55","70","0","25.13","1.01"
"30004","375","2015","6","23","174",NULL,"27.57","20.99","34.42","20.79","70.1","0","22.23","1"
"30004","375","2015","6","24","175",NULL,"24.9","20.47","35.21","21.94","86","6.604","14.49","0.73"
"30004","375","2015","6","25","176",NULL,"25.83","19.29","34.08","21.88","81.2","0.254","21.89","0.8"
"30004","375","2015","6","26","177",NULL,"26.16","21.19","33.9","21.83","79.7","25.91","18.14","0.87"
"30004","375","2015","6","27","178",NULL,"23.71","20.66","29.09","21.91","90.3","12.45","14.48","0.95"
"30004","375","2015","6","28","179",NULL,"21.63","15.79","28.02","14.7","68.57","0","26.82","1.11"
"30004","375","2015","6","29","180",NULL,"22.46","14.08","29.87","15.94","70.5","0","22.5","0.87"
"30004","375","2015","6","30","181",NULL,"25.29","20.53","29.74","19.25","70.3","0","18.34","1.18"
"30004","375","2015","7","1","182",NULL,"22.42","18.63","28.63","19.65","85.4","3.556","12.35","0.97"
"30004","375","2015","7","2","183",NULL,"22.39","18.96","29.68","20.85","91.9","15.75","14.64","0.86"
"30004","375","2015","7","3","184",NULL,"22.71","19.47","26.33","20.44","87.6","20.83","11.85","1.03"
"30004","375","2015","7","4","185",NULL,"22.67","19.09","29.54","20.48","89","10.92","17.04","0.81"
"30004","375","2015","7","5","186",NULL,"22.99","19.22","29.01","19.62","83.2","0","18.57","0.98"
"30004","375","2015","7","6","187",NULL,"24.35","19.75","30.46","20.65","82.1","0","19.88","0.84"
"30004","375","2015","7","7","188",NULL,"25.41","19.55","32.58","20.98","79","0","20.09","0.79"
"30004","375","2015","7","8","189",NULL,"26.4","20.73","33.04","21.64","77.9","0","20.83","0.87"
"30004","375","2015","7","9","190",NULL,"26.61","20.54","33.49","21.45","76.7","0","24.31","0.95"
"30004","375","2015","7","10","191",NULL,"27.2","20.73","34.02","21.18","73","0","24.07","0.9"
"30004","375","2015","7","11","192",NULL,"25.82","20.86","33.5","21.06","77.5","0","20.35","0.97"
"30004","375","2015","7","12","193",NULL,"25.5","19.22","32.97","21.48","80.6","2.032","18.99","0.86"
"30004","375","2015","7","13","194",NULL,"26.47","20.34","33.75","22.2","80.2","0.254","22.69","0.86"
"30004","375","2015","7","14","195",NULL,"26.22","20","33.37","21.92","79.9","33.53","17.28","1.05"
"30004","375","2015","7","15","196",NULL,"24.7","19.88","31.39","21.04","82.3","0","22.8","1.12"
"30004","375","2015","7","16","197",NULL,"25.2","19.42","32.57","20.49","78.2","0","22.6","0.6"
"30004","375","2015","7","17","198",NULL,"26.08","19.75","34.22","21.14","77.3","0","22.93","0.68"
"30004","375","2015","7","18","199",NULL,"27.37","21.19","34.81","21.86","75","0","21.92","0.73"
"30004","375","2015","7","19","200",NULL,"26.38","21.06","33.7","22.23","79.9","0","18.28","0.82"
"30004","375","2015","7","20","201",NULL,"27.22","22.38","34.55","22.29","76.8","0","20.7","0.97"
"30004","375","2015","7","21","202",NULL,"25.64","21.23","33.96","22.12","83.4","7.11","18.77","1.05"
"30004","375","2015","7","22","203",NULL,"25.48","20.66","32.18","21.97","83.1","0.254","20.38","0.83"
"30004","375","2015","7","23","204",NULL,"25.19","20.86","30.46","22.2","84.6","0","14.44","0.97"
"30004","375","2015","7","24","205",NULL,"26.58","22.51","32.11","21.74","76.8","0","21.6","1.12"
"30004","375","2015","7","25","206",NULL,"26.35","21.79","32.25","21.84","78.4","0","18.33","0.7"
"30004","375","2015","7","26","207",NULL,"26.57","21.52","33.44","21.17","74.8","0","17.02","0.66"
"30004","375","2015","7","27","208",NULL,"26.96","21.39","34.49","22.09","77.6","0","18.48","0.72"
"30004","375","2015","7","28","209",NULL,"27.66","21.92","35.14","22.24","75.9","0","21.31","0.87"
"30004","375","2015","7","29","210",NULL,"27.63","22.58","34.29","23.01","78","0","19.03","0.76"
"30004","375","2015","7","30","211",NULL,"27.95","22.58","35.01","22.72","76","0","18.84","0.89"
"30004","375","2015","7","31","212",NULL,"26.85","20.6","33.43","20.67","70.8","0","18.27","0.89"
"30004","375","2015","8","1","213",NULL,"25.67","19.94","32.45","17.85","64.24","0","16.95","0.8"
"30004","375","2015","8","2","214",NULL,"25.14","17.25","33.76","17.59","67.6","0","20.48","0.72"
"30004","375","2015","8","3","215",NULL,"26.27","19.16","34.36","19.35","69.93","0","20.71","0.78"
"30004","375","2015","8","4","216",NULL,"26.72","18.37","36.32","17.91","64.44","0","23.01","0.79"
"30004","375","2015","8","5","217",NULL,"26.74","20.08","36.18","19.81","71.5","2.032","20.21","0.79"
"30004","375","2015","8","6","218",NULL,"23.83","21.39","29.75","22.34","91.9","13.21","10.74","0.83"
"30004","375","2015","8","7","219",NULL,"24.58","20.8","30.07","21.16","83","0.254","17.36","1.08"
"30004","375","2015","8","8","220",NULL,"25.06","18.9","33.49","20.47","78.6","0","19.17","0.63"
"30004","375","2015","8","9","221",NULL,"26.42","20.01","33.63","21.06","75.6","0","18.69","0.67"
"30004","375","2015","8","10","222",NULL,"24.75","20.71","34.1","22.1","87.4","30.23","13.6","0.76"
"30004","375","2015","8","11","223",NULL,"24.61","21.26","31.45","22.51","89.4","2.794","19.34","0.81"
"30004","375","2015","8","12","224",NULL,"24.22","18.63","31.32","18.47","73.8","0","20.44","0.89"
"30004","375","2015","8","13","225",NULL,"23.83","17.64","31.72","18.85","76","0","21.41","0.72"
"30004","375","2015","8","14","226",NULL,"25.41","20.66","32.05","18.94","70.1","0","21.84","0.7"
"30004","375","2015","8","15","227",NULL,"24.64","18.96","31.65","18.32","71.3","0","19.59","0.65"
"30004","375","2015","8","16","228",NULL,"24.99","19.75","31.19","19.32","72.9","0","15.83","0.65"
"30004","375","2015","8","17","229",NULL,"23.45","20.31","29.47","21.94","91.5","37.59","11.98","0.61"
"30004","375","2015","8","18","230",NULL,"22.71","20.66","27.98","22.15","96.8","37.34","9.29","0.63"
"30004","375","2015","8","19","231",NULL,"23.82","20.86","29.54","22.56","93.2","11.18","11.84","0.69"
"30004","375","2015","8","20","232",NULL,"24.59","21.72","29.74","21.81","86","0","17.61","0.92"
"30004","375","2015","8","21","233",NULL,"24.78","21.39","30.07","21.74","84.7","0","15.7","0.74"
"30004","375","2015","8","22","234",NULL,"24.69","20.27","31.92","22.02","86.5","26.92","15.98","0.65"
"30004","375","2015","8","23","235",NULL,"22.57","19.48","28.43","20.91","91.3","12.95","12.52","0.69"
"30004","375","2015","8","24","236",NULL,"24.77","19.82","31.26","20.73","80.5","0","20.01","0.94"
"30004","375","2015","8","25","237",NULL,"20.96","14.41","28.15","15.59","74.2","0","23.43","1.03"
"30004","375","2015","8","26","238",NULL,"20.98","13.09","30.2","15.89","75.8","0","21.58","0.74"
"30004","375","2015","8","27","239",NULL,"22.4","16.98","29.08","18.38","79.6","0","19.46","0.72"
"30004","375","2015","8","28","240",NULL,"22.63","18.3","28.42","19.52","84","0","15.09","0.71"
"30004","375","2015","8","29","241",NULL,"22.93","19.49","28.55","19.38","81.7","0","12.99","0.6"
"30004","375","2015","8","30","242",NULL,"20.47","17.77","22.84","18.47","88.4","9.14","8.17","0.62"
"30004","375","2015","8","31","243",NULL,"22.3","18.96","28.88","19.28","84","0","14.09","0.71"
"30004","375","2015","9","1","244",NULL,"23.65","17.71","31.78","19.74","81.6","0","18.6","0.54"
"30004","375","2015","9","2","245",NULL,"24.58","19.03","31.92","20.83","82.2","0","16.56","0.61"
"30004","375","2015","9","3","246",NULL,"24.1","20.47","31.52","21.99","89.1","2.032","12.71","0.6"
"30004","375","2015","9","4","247",NULL,"24.88","19.29","33.23","20.62","80.2","0","19.07","0.56"
"30004","375","2015","9","5","248",NULL,"24.77","20.21","30.73","19.9","75.6","0","18.75","0.45"
"30004","375","2015","9","6","249",NULL,"23.29","18.89","29.61","19.47","81.1","0","17.06","0.46"
"30004","375","2015","9","7","250",NULL,"22.32","18.3","28.16","20.08","88.1","1.27","12.08","0.46"
"30004","375","2015","9","8","251",NULL,"22.89","19.35","29.02","21.08","90.4","0.254","12.09","0.46"
"30004","375","2015","9","9","252",NULL,"23","19.2","29.54","21.78","93.3","36.07","13.03","0.62"
"30004","375","2015","9","10","253",NULL,"22.57","20.01","28.16","21.21","92.7","10.67","11.67","0.74"
"30004","375","2015","9","11","254",NULL,"23.14","19.48","29.08","19.6","82.7","0.254","19.45","0.85"
"30004","375","2015","9","12","255",NULL,"19.58","13.88","25.2","15.83","80","0","14.23","1.26"
"30004","375","2015","9","13","256",NULL,"15.31","9.87","22.3","10.15","74.9","0","21.52","1.17"
"30004","375","2015","9","14","257",NULL,"15.78","7.83","24.98","10.77","76.4","0","21.06","0.69"
"30004","375","2015","9","15","258",NULL,"17.74","10.45","26.3","12.72","76.6","0","20.07","0.67"
"30004","375","2015","9","16","259",NULL,"18.86","12.5","25.39","14.69","78.9","0","14.52","0.65"
"30004","375","2015","9","17","260",NULL,"19.8","13.62","28.48","15.14","77.9","0","18.39","0.64"
"30004","375","2015","9","18","261",NULL,"19.59","13.1","28.55","16","82.8","0","19","0.64"
"30004","375","2015","9","19","262",NULL,"20.65","13.75","30.27","16.51","81","0","16.87","0.68"
"30004","375","2015","9","20","263",NULL,"22.02","14.74","30.99","18.38","82.3","0","15.26","0.69"
"30004","375","2015","9","21","264",NULL,"20.38","17.25","24.94","18.05","87.1","0","8.87","0.8"
"30004","375","2015","9","22","265",NULL,"20.07","17.18","24.75","18.66","92.1","0","7.34","0.59"
"30004","375","2015","9","23","266",NULL,"20.41","16.26","26.78","16.9","81.7","0","15.21","0.7"
"30004","375","2015","9","24","267",NULL,"18.31","14.47","22.05","14.16","77.8","49.28","7.76","0.75"
"30004","375","2015","9","25","268",NULL,"17.1","15.46","18.69","17.1","99.8","29.72","3.93","0.53"
"30004","375","2015","9","26","269",NULL,"18.1","17.05","19.15","18.1","100","9.4","3.41","0.51"
"30004","375","2015","9","27","270",NULL,"18.97","16.92","21.79","18.14","94.9","0.508","5.95","0.76"
"30004","375","2015","9","28","271",NULL,"20.68","18.36","22.97","20.53","98.8","1.524","4.62","0.67"
"30004","375","2015","9","29","272",NULL,"21.59","20.53","24.48","21.38","98.7","17.78","6.1","0.47"
"30004","375","2015","9","30","273",NULL,"22.36","18.5","28.09","19.67","86.2","0","15.38","0.94"
"30004","375","2015","10","1","274",NULL,"18.78","17.38","20.34","17.96","95.1","5.334","3.56","0.71"
"30004","375","2015","10","2","275",NULL,"15.66","14.41","17.71","15.32","97.7","7.87","5.56","0.71"
"30004","375","2015","10","3","276",NULL,"15.26","13.88","17.05","15.26","99.8","33.53","5.18","0.59"
"30004","375","2015","10","4","277",NULL,"18.63","16.19","20.4","17.08","90.8","1.016","3.63","1.01"
"30004","375","2015","10","5","278",NULL,"19.7","16.12","24.61","16.78","83.8","0","8.16","0.88"
"30004","375","2015","10","6","279",NULL,"17.54","13.95","23.75","14.97","86","0","11.44","0.71"
"30004","375","2015","10","7","280",NULL,"18.72","13.75","27.18","14.76","81.5","5.334","14.82","0.63"
"30004","375","2015","10","8","281",NULL,"18.53","13.17","26.65","15.7","85.7","10.92","12.91","0.55"
"30004","375","2015","10","9","282",NULL,"18.65","14.35","24.49","16.87","90.3","3.81","8.51","0.67"
"30004","375","2015","10","10","283",NULL,"17.4","15.07","21.19","17.2","98.6","32.26","6.37","0.71"
"30004","375","2015","10","11","284",NULL,"16.11","12.43","23.09","14.32","90.3","0","8.59","0.58"
"30004","375","2015","10","12","285",NULL,"16.33","11.05","24.15","13.39","85.1","0","10.78","0.69"
"30004","375","2015","10","13","286",NULL,"17.31","10.26","25.01","13.66","81.7","5.08","11.57","0.88"
"30004","375","2015","10","14","287",NULL,"14.39","7.69","23.17","9.59","77.9","0","12.22","0.89"
"30004","375","2015","10","15","288",NULL,"15.24","8.15","26.13","10.4","78.5","0","11.5","0.62"
"30004","375","2015","10","16","289",NULL,"14.91","8.81","23.22","9.29","72.2","0","10.72","1.04"
"30004","375","2015","10","17","290",NULL,"10.64","2.68","19.41","2.75","64.14","0","11.15","1.01"
"30004","375","2015","10","18","291",NULL,"8.67","1.69","17.63","2.99","72.3","0","10.89","0.81"
"30004","375","2015","10","19","292",NULL,"9.18","4.13","16.92","3.18","69.98","0","10.44","0.88"
"30004","375","2015","10","20","293",NULL,"9.63","2.08","20.67","5.49","79.8","0","10.03","0.66"
"30004","375","2015","10","21","294",NULL,"11.84","3.93","23.7","8.44","83.1","0","9.32","0.63"
"30004","375","2015","10","22","295",NULL,"14.56","6.97","25.48","11.84","85.6","0","9.2","0.59"
"30004","375","2015","10","23","296",NULL,"16","9.21","26.4","13.13","85.5","0","8.4","0.61"
"30004","375","2015","10","24","297",NULL,"16.47","10.98","22.64","14.17","87.1","0","7.38","0.56"
"30004","375","2015","10","25","298",NULL,"17.64","14.41","21.66","16.57","93.6","0","5.49","0.57"
"30004","375","2015","10","26","299",NULL,"14.16","9.4","18.17","14.16","98.9","15.49","1.5","1.2"
"30004","375","2015","10","27","300",NULL,"10.4","8.81","11.91","10.27","98.8","6.604","2.8","1.47"
"30004","375","2015","10","28","301",NULL,"15.93","11.58","23.18","15.17","95","6.858","4.49","0.69"
"30004","375","2015","10","29","302",NULL,"14","8.94","19.67","12.93","93.4","0","4.46","0.69"
"30004","375","2015","10","30","303",NULL,"11.07","5.58","19.1","7.28","81.5","0","6.89","0.69"
"30004","375","2015","10","31","304",NULL,"11.84","6.5","14.93","9.41","85.4","0.508","4.3","0.93"
"30004","375","2015","11","1","305",NULL,"15.24","11.78","16.98","15.24","99.9","45.47","2.49","0.57"
"30004","375","2015","11","2","306",NULL,"17.19","16.12","18.37","17.19","100","62.74","1.88","0.62"
"30004","375","2015","11","3","307",NULL,"17.11","16.39","17.96","16.84","98.2","0","3.21","0.85"
"30004","375","2015","11","4","308",NULL,"17.23","16.12","19.01","16.92","98","0.254","3.38","0.95"
"30004","375","2015","11","5","309",NULL,"16.63","15.73","17.51","16.63","100","3.302","2.06","0.58"
"30004","375","2015","11","6","310",NULL,"19.7","16.98","23.18","19.65","99.1","21.08","3.67","0.48"
"30004","375","2015","11","7","311",NULL,"17.57","11.77","20.08","17.53","99","23.11","3.17","0.62"
"30004","375","2015","11","8","312",NULL,"9.52","7.23","12.37","8.52","93.2","15.24","2.68","1.3"
"30004","375","2015","11","9","313",NULL,"8.88","6.17","11.25","8.88","100","21.34","2.32","0.96"
"30004","375","2015","11","10","314",NULL,"12.36","7.29","17.97","10.26","88.5","4.318","4.27","1.04"
"30004","375","2015","11","11","315",NULL,"11.98","4.39","22.33","7.81","80.6","0","2.98","0.59"
"30004","375","2015","11","12","316",NULL,"14.59","8.94","20.41","11.15","80.4","0.254","3.67","1.12"
"30004","375","2015","11","13","317",NULL,"10.18","4.33","15.46","0.07","51.79","0","3.38","1.38"
"30004","375","2015","11","14","318",NULL,"6.38","-1.61","15.67","-3.41","56.64","0","2.56","0.87"
"30004","375","2015","11","15","319",NULL,"6.3","-0.62","14.22","0.58","72","0","4.85","0.58"
"30004","375","2015","11","16","320",NULL,"9.13","1.36","17.58","6.42","83.2","0","4.02","0.63"
"30004","375","2015","11","17","321",NULL,"14.73","9.47","19.54","10.61","76.7","0","5.14","1.38"
"30004","375","2015","11","18","322",NULL,"14.61","10.32","19.49","14.61","99.3","61.47","1.29","1.06"
"30004","375","2015","11","19","323",NULL,"14.35","6.64","19.82","10.55","79.6","0.508","1.9","0.95"
"30004","375","2015","11","20","324",NULL,"9.79","3.6","18.7","4.72","76.5","0","2.01","0.67"
"30004","375","2015","11","21","325",NULL,"9.87","6.17","12.63","4.59","69.14","0","3.14","0.96"
"30004","375","2015","11","22","326",NULL,"4.9","0.03","10.33","-1.34","63.35","0","1.64","1.86"
"30004","375","2015","11","23","327",NULL,"2.67","-3.13","10.53","-5.11","61.1","0","1.5","0.94"
"30004","375","2015","11","24","328",NULL,"4.4","-2.93","13.83","-1.41","71.3","0","3.09","0.65"
"30004","375","2015","11","25","329",NULL,"7.91","0.68","14.27","2.6","70.47","0","5.83","1.47"
"30004","375","2015","11","26","330",NULL,"12.7","6.58","19.77","7.88","71.2","0","6.8","1.61"
"30004","375","2015","11","27","331",NULL,"14.25","9.39","21.91","12.06","87.8","0","6.82","0.94"
"30004","375","2015","11","28","332",NULL,"13.47","7.27","21.87","12.04","91.4","0","6.29","0.57"
"30004","375","2015","11","29","333",NULL,"15.97","10.08","23.18","12.68","82.75","0","4.97","0.62"
"30004","375","2015","11","30","334",NULL,"16.16","14.02","19.41","14.25","88.6","0","3.51","0.7"
"30004","375","2015","12","1","335",NULL,"13.21","12.23","14.68","13.09","99","8.89","1.55","0.59"
"30004","375","2015","12","2","336",NULL,"11.64","6.37","15.54","10.55","90.5","11.43","3.21","1.03"
"30004","375","2015","12","3","337",NULL,"5.08","0.43","9.13","1.09","76.4","0","4.88","1.12"
"30004","375","2015","12","4","338",NULL,"3.64","-1.81","11.92","-1.41","75.2","0","1.27","0.8"
"30004","375","2015","12","5","339",NULL,"4.71","-1.94","13.63","-1.36","70.8","0","1.28","0.87"
"30004","375","2015","12","6","340",NULL,"9.31","2.55","16.32","3.12","65.63","0","3.4","0.79"
"30004","375","2015","12","7","341",NULL,"8.65","2.88","16.85","5.17","81.7","0","1.52","0.91"
"30004","375","2015","12","8","342",NULL,"6.62","-0.03","15.94","3.1","81.6","0","1.35","0.64"
"30004","375","2015","12","9","343",NULL,"8.26","-0.03","16.92","6.15","85.9","0","3.14","0.67"
"30004","375","2015","12","10","344",NULL,"12.37","8.02","18.3","10.78","90.4","0","2.92","0.71"
"30004","375","2015","12","11","345",NULL,"14.91","8.41","21.72","13.61","91.9","0","4.13","0.69"
"30004","375","2015","12","12","346",NULL,"14.03","8.61","21.59","12.2","89.7","0","3.39","0.57"
"30004","375","2015","12","13","347",NULL,"15.28","9.59","21.13","13.45","89","0","3.53","0.85"
"30004","375","2015","12","14","348",NULL,"15.53","9.99","18.9","14.62","93.2","9.91","2.24","0.91"
"30004","375","2015","12","15","349",NULL,"11.7","6.24","20.68","8.18","82.2","0","1.19","0.77"
"30004","375","2015","12","16","350",NULL,"12.09","3.53","21.15","7.96","78.7","2.54","1.49","0.7"
"30004","375","2015","12","17","351",NULL,"12.79","8.21","15.92","12.63","98.5","44.96","2.02","0.73"
"30004","375","2015","12","18","352",NULL,"3.58","-1.09","8.48","-0.73","72.6","0","1.46","2.14"
"30004","375","2015","12","19","353",NULL,"1.86","-3.4","9.02","-4.5","66.52","0","1.25","1.05"
"30004","375","2015","12","20","354",NULL,"4.57","-2.67","11.45","-2.81","64.1","0","3.22","0.8"
"30004","375","2015","12","21","355",NULL,"9.43","5.51","12.89","5.09","72.5","11.18","3.25","0.98"
"30004","375","2015","12","22","356",NULL,"12.6","9.13","15.13","12.6","99.9","4.064","2.48","0.55"
"30004","375","2015","12","23","357",NULL,"15.84","14.15","17.25","15.84","100","64.01","1.38","0.61"
"30004","375","2015","12","24","358",NULL,"19.1","16.92","20.48","19.05","99.6","24.64","1.34","0.59"
"30004","375","2015","12","25","359",NULL,"18.28","15.92","23.18","17.72","96.5","32.51","3.25","0.72"
"30004","375","2015","12","26","360",NULL,"18.21","13.42","23.84","17.16","93.6","1.27","2.88","0.56"
"30004","375","2015","12","27","361",NULL,"19.26","16.39","23.51","18.37","94.8","0","3.57","0.63"
"30004","375","2015","12","28","362",NULL,"19.25","17.97","21.13","18.73","96.9","32.77","2.58","1"
"30004","375","2015","12","29","363",NULL,"15.62","11.31","19.76","13.74","88.8","0.254","2.41","0.76"
"30004","375","2016","1","1","1",NULL,"5.02","1.95","8.74","1.63","79","0","3.8","1.54"
"30004","375","2016","1","2","2",NULL,"3.17","-0.1","8.55","-2.35","68.37","0","3.3","1.06"
"30004","375","2016","1","3","3",NULL,"4.16","-1.08","11.18","-2.51","65.56","0","3.51","1.11"
"30004","375","2016","1","4","4",NULL,"1.58","-3","5.45","-4.89","63.06","0","1.28","1.55"
"30004","375","2016","1","5","5",NULL,"0.57","-4.32","6.44","-10.38","46.73","0","12.33","1.24"
"30004","375","2016","1","6","6",NULL,"1.9","-3.82","7.58","-10.42","40.2","0","10.94","1.53"
"30004","375","2016","1","7","7",NULL,"9.43","4.01","15.29","2.35","58.62","0","8.76","1.54"
"30004","375","2016","1","8","8",NULL,"9.37","8.11","11.93","8.17","92.2","7.874","2.51","1.15"
"30004","375","2016","1","9","9",NULL,"9.32","8.29","11.56","8.16","92.5","6.858","2.6","1.59"
"30004","375","2016","1","10","10",NULL,"4.35","-2.1","9.13","1.61","78.49","2.794","4.23","2.1"
"30004","375","2016","1","11","11",NULL,"-1.09","-6.44","6.62","-10.56","52.38","0","11.85","1.11"
"30004","375","2016","1","12","12",NULL,"3.31","-5.02","12.09","-4.99","59.59","0","12.37","1.06"
"30004","375","2016","1","13","13",NULL,"2.74","-1.89","7.78","-7.14","50.53","0","11.76","1.34"
"30004","375","2016","1","14","14",NULL,"3.55","-4.31","14.29","-1.86","71.6","0","1.97","0.68"
"30004","375","2016","1","15","15",NULL,"5.76","-0.03","10.01","5.35","95","55.63","2.05","0.84"
"30004","375","2016","1","16","16",NULL,"8.54","3.8","11.92","5.9","83.7","0.254","2.09","1.23"
"30004","375","2016","1","17","17",NULL,"2.86","-1.74","6.38","-1.34","74.3","0","1.88","1.65"
"30004","375","2016","1","18","18",NULL,"-2.42","-5.37","-0.48","-11.03","51.38","0","1.44","1.95"
"30004","375","2016","1","19","19",NULL,"-3.69","-8.01","1.63","-14.04","45.55","0","1.46","1.5"
"30004","375","2016","1","20","20",NULL,"-0.46","-3.29","4.8","-4.83","71.27","4.064","3.55","0.74"
"30004","375","2016","1","21","21",NULL,"4.04","0.53","7.43","3.56","96.2","10.92","2.02","1.09"
"30004","375","2016","1","22","22",NULL,"1.62","-0.89","5.11","1.24","96.44","46.48","1.26","1.83"
"30004","375","2016","1","23","23",NULL,"-2.54","-3.71","-0.52","-6.61","73.64","0","4.12","3.53"
"30004","375","2016","1","24","24",NULL,"-0.4","-6.05","9.4","-6.57","66.41","0","1.44","0.62"
"30004","375","2016","1","25","25",NULL,"3.4","-3.44","12.45","-3.39","67.51","0","3.62","0.22"
"30004","375","2016","1","26","26",NULL,"7.88","3.04","12.79","4.14","76.99","4.064","3.85","0.38"
"30004","375","2016","1","27","27",NULL,"6.11","2.26","8.54","4.62","89.4","3.048","4.07","0.98"
"30004","375","2016","1","28","28",NULL,"4.94","0.57","11.15","0.34","74.97","0","4.63","0.52"
"30004","375","2016","1","29","29",NULL,"4.38","-1.02","11.73","-2.54","65.86","0","2.3","0.93"
"30004","375","2016","1","30","30",NULL,"6.54","-2.11","17.95","0.03","68.09","0","2.27","0.37"
"30004","375","2016","1","31","31",NULL,"9.72","1.72","17.37","7.46","84.8","0","4.28","0.23"
"30004","375","2016","2","1","32",NULL,"14.78","10.68","19.5","12.55","87.1","0","3.91","0.47"
"30004","375","2016","2","2","33",NULL,"15.39","10.1","22.93","13.59","89.7","0","4.4","0.79"
"30004","375","2016","2","3","34",NULL,"14.71","9.66","19.27","13.3","89.6","39.62","2.63","0.71"
"30004","375","2016","2","4","35",NULL,"6.36","1.65","10.34","-1.12","58.79","0","4.2","2.02"
"30004","375","2016","2","5","36",NULL,"2.54","-2.59","8.98","-9.84","42.75","0","4.63","1.23"
"30004","375","2016","2","6","37",NULL,"2.67","-2.89","9.59","-7.11","52.56","0","6.45","0.49"
"30004","375","2016","2","7","38",NULL,"3.44","-3.67","12.24","-5.53","58.55","0","5.35","0.69"
"30004","375","2016","2","8","39",NULL,"4.5","-0.34","11.15","-4.59","53.92","0","5.98","1.37"
"30004","375","2016","2","9","40",NULL,"-0.74","-3.78","1.41","-6.26","66.09","0.762","3.86","1.97"
"30004","375","2016","2","10","41",NULL,"-2.65","-6.19","0.83","-12.22","48.86","0","6.6","2.13"
"30004","375","2016","2","11","42",NULL,"2.77","-3.91","10.92","-7.47","48.44","0","6.18","0.63"
"30004","375","2016","2","12","43",NULL,"5.94","-0.65","14.11","-2.89","56.22","0","6.94","1.14"
"30004","375","2016","2","13","44",NULL,"0.24","-2.65","3.79","-12.06","39.76","0","6.5","1.88"
"30004","375","2016","2","14","45",NULL,"0.89","-3.44","6.47","-13.02","34.95","0","6.97","1.12"
"30004","375","2016","2","15","46",NULL,"0.21","-1.2","3.08","-5.18","65.73","22.86","3.42","1.39"
"30004","375","2016","2","16","47",NULL,"7.13","1.75","14.48","3.79","82.3","4.318","7.16","0.66"
"30004","375","2016","2","17","48",NULL,"6.23","1.48","10.37","1.61","72.68","0","8.09","1.51"
"30004","375","2016","2","18","49",NULL,"5.36","-2.45","15.54","-0.9","69.23","0","7.81","0.39"
"30004","375","2016","2","19","50",NULL,"8.97","2.43","17.71","0","57.08","0","8.31","0.67"
"30004","375","2016","2","20","51",NULL,"11.76","4.84","16.96","8.8","80.2","0","4.88","0.28"
"30004","375","2016","2","21","52",NULL,"13.88","9.93","18.52","12.9","93.6","3.81","3.72","0.38"
"30004","375","2016","2","22","53",NULL,"14.47","12.99","16.31","14.2","98.1","12.95","3.01","0.04"
"30004","375","2016","2","23","54",NULL,"10.37","8.57","13.46","10.27","98.8","32","2.11","0.7"
"30004","375","2016","2","24","55",NULL,"10.59","4.33","16.48","8.4","82.5","18.54","3.73","1.51"
"30004","375","2016","2","25","56",NULL,"5.39","2.91","8.57","-2.2","58.53","0","6.65","2.19"
"30004","375","2016","2","26","57",NULL,"4.14","-0.21","9.79","-3.9","57.8","0","12.07","1.71"
"30004","375","2016","2","27","58",NULL,"5.05","-1.84","13.6","-2.97","62.36","0","11.73","0.65"
"30004","375","2016","2","28","59",NULL,"8.84","-1.63","19.84","-1.19","58.4","0","12.33","0.56"
"30004","375","2016","2","29","60",NULL,"13.02","7.18","20.42","5.2","60.84","0","12.77","0.94"
"30004","375","2016","3","1","61",NULL,"13.04","5.52","21.64","8.93","78.33","20.57","9.24","0.87"
"30004","375","2016","3","2","62",NULL,"5.52","1.89","9.76","-0.83","63.34","0","14.27","1.69"
"30004","375","2016","3","3","63",NULL,"3.2","0.47","7.49","-0.55","77.49","14.48","2.74","0.57"
"30004","375","2016","3","4","64",NULL,"6.63","2.16","12.51","2.38","76.61","0","13.3","1.08"
"30004","375","2016","3","5","65",NULL,"7.41","-0.96","16.75","0.52","67.47","0","14.94","0.46"
"30004","375","2016","3","6","66",NULL,"9.59","1.79","19.16","0.09","58","0","16.05","0.45"
"30004","375","2016","3","7","67",NULL,"10.74","2.09","20.14","3.34","64.57","0","14.17","0.44"
"30004","375","2016","3","8","68",NULL,"13.58","5.08","22.59","8.18","72.58","0","12.04","0.4"
"30004","375","2016","3","9","69",NULL,"16.97","9.73","24.02","10.59","68.97","0","14.61","0.73"
"30004","375","2016","3","10","70",NULL,"19.27","14.79","25.14","13","69.1","1.778","13.05","0.91"
"30004","375","2016","3","11","71",NULL,"19.44","14.61","25.34","15.24","79.26","0.254","10.45","0.32"
